"Billing Tag","Client","Agent","Instance","Backupset","Subclient","Storage Policy","Copy","Front End Backup Size","Front End Archive Size","Primary App Size","Protected App Size","Media Size"
"DCCM - OnPremisses","SRVSTMVFX02","Virtual Server in vcenterment.servicos.corp.tvglobo.com.br","VMware","defaultBackupSet","vm-entre100e400_MAMEnt-CTRL-CLUSTER","#STP_DATACENTER_VM_01","Primary","0.009","0","0.1","0.1","0.018"
"DCCM - OnPremisses","SRVTEAMPASS-01","Virtual Server in vcenterment.servicos.corp.tvglobo.com.br","VMware","defaultBackupSet","vm-menor100GB_MAMEnt-CTRL-CLUSTER","#STP_DATACENTER_VM_01","Primary","0.003","0","0.012","0.012","0.002"
"DCCM - OnPremisses","SRVVMPACERT01","Virtual Server in vcentercs.corp.tvglobo.com.br","VMware","defaultBackupSet","Cluster_PRDJB_CSPROD","#STP_DATACENTER_VM_01","Primary","0.001","0","0.006","0.006","0.001"
"DCCM - OnPremisses","SRVVMPAMAMDB01_AGClient","SQL Server","SRVVMPAMAMDBLS/SRVVMPAMAMDBLS","defaultBackupSet","SRVVMPAMAMDBLS/FULL","#STP_DATACENTER_DB_01","1.Primary","0.511","0","0","0","0"
"AWS - Glacier","SRVVMPAMAMDB01_AGClient","SQL Server","SRVVMPAMAMDBLS/SRVVMPAMAMDBLS","defaultBackupSet","SRVVMPAMAMDBLS/FULL","#STP_DATACENTER_DB_01","2.AWS","0","0","0","0","0"
"GCP - Archive","SRVVMPAMAMDB01_AGClient","SQL Server","SRVVMPAMAMDBLS/SRVVMPAMAMDBLS","defaultBackupSet","SRVVMPAMAMDBLS/FULL","#_STP_GCP_SQL_DB","Primary","0","0","18.06","18.06","2.304"
"AWS - Glacier","srvvmpamamvdb01","SQL Server","SRVVMPAMAMVDB01\VANTAGE","defaultBackupSet","SRVVMPAMAMVDB01\VANTAGE\FULL","#STP_DATACENTER_DB_02","2.AWS","0","0","0","0","0"
"AWS - Glacier","srvvmpamamvdb01","SQL Server","SRVVMPAMAMVDB01\VANTAGE","defaultBackupSet","SRVVMPAMAMVDB01\VANTAGE\SIMPLE","#STP_DATACENTER_DB_02","2.AWS","0","0","0","0","0"
"DCCM - OnPremisses","srvvmpamamvdb01","SQL Server","SRVVMPAMAMVDB01\VANTAGE","defaultBackupSet","SRVVMPAMAMVDB01\VANTAGE\FULL","#STP_DATACENTER_DB_02","1.Primary","0","0","0","0","0"
"DCCM - OnPremisses","srvvmpamamvdb01","SQL Server","SRVVMPAMAMVDB01\VANTAGE","defaultBackupSet","SRVVMPAMAMVDB01\VANTAGE\SIMPLE","#STP_DATACENTER_DB_02","1.Primary","0","0","0.001","0.001","0"
"DCCM - OnPremisses","SRVVMPAMAMVDB01_VANTAGE_AGClient","SQL Server","MAMVANTAGE/SRVVMPAMAMVDBLS","defaultBackupSet","MAMVANTAGE/SRVVMPAMAMVDBLS","#STP_DATACENTER_DB_01","1.Primary","0.01","0","0","0","0"
"AWS - Glacier","SRVVMPAMAMVDB01_VANTAGE_AGClient","SQL Server","MAMVANTAGE/SRVVMPAMAMVDBLS","defaultBackupSet","MAMVANTAGE/SRVVMPAMAMVDBLS","#STP_DATACENTER_DB_01","2.AWS","0","0","0","0","0"
"GCP - Archive","SRVVMPAMAMVDB01_VANTAGE_AGClient","SQL Server","MAMVANTAGE/SRVVMPAMAMVDBLS","defaultBackupSet","MAMVANTAGE/SRVVMPAMAMVDBLS","#_STP_GCP_SQL_DB","Primary","0","0","0.451","0.451","0.058"
"AWS - Glacier","srvvmpamamvdb02","SQL Server","SRVVMPAMAMVDB02\VANTAGE","defaultBackupSet","SRVVMPAMAMVDB02\VANTAGE\FULL","#STP_DATACENTER_DB_02","2.AWS","0","0","0","0","0"
"AWS - Glacier","srvvmpamamvdb02","SQL Server","SRVVMPAMAMVDB02\VANTAGE","defaultBackupSet","SRVVMPAMAMVDB02\VANTAGE\SIMPLE","#STP_DATACENTER_DB_02","2.AWS","0","0","0","0","0"
"DCCM - OnPremisses","srvvmpamamvdb02","SQL Server","SRVVMPAMAMVDB02\VANTAGE","defaultBackupSet","SRVVMPAMAMVDB02\VANTAGE\FULL","#STP_DATACENTER_DB_02","1.Primary","0","0","0","0","0"
"DCCM - OnPremisses","srvvmpamamvdb02","SQL Server","SRVVMPAMAMVDB02\VANTAGE","defaultBackupSet","SRVVMPAMAMVDB02\VANTAGE\SIMPLE","#STP_DATACENTER_DB_02","1.Primary","0","0","0.006","0.006","0.002"
"DCCM - OnPremisses","SS01.del","Virtual Server in vcentercs.corp.tvglobo.com.br","VMware","defaultBackupSet","Cluster_PRDJB_CSPROD","#STP_DATACENTER_VM_01","Primary","0.026","0","0.104","0.104","0.018"
"DCCM - OnPremisses","SS02","Virtual Server in vcentercs.corp.tvglobo.com.br","VMware","defaultBackupSet","Cluster_PRDJB_CSPROD","#STP_DATACENTER_VM_01","Primary","0.014","0","0.056","0.056","0.01"
"DCCM - OnPremisses","STGOBIP","Oracle RAC","STGOBIP","defaultBackupSet","BASE","#STP_DATACENTER_DB_01","1.Primary","1.383","0","0","0","0"
"AWS - Glacier","STGOBIP","Oracle RAC","STGOBIP","defaultBackupSet","BASE","#STP_DATACENTER_DB_01","2.AWS","0","0","0","0","0"
"AWS - Glacier","STGOBIP","Oracle RAC","STGOBIP","defaultBackupSet","BASE","#STP_DATACENTER_DB_02","2.AWS","0","0","0","1.324","0.53"
"AWS - Glacier","STGOBIP","Oracle RAC","STGOBIP","defaultBackupSet","BASE","_STP_DATACENTER_CLOUD_VAULT","Primary","0","0","0","0","0"
"AWS - Glacier","STGOBIP","Oracle RAC","STGOBIP","defaultBackupSet","ArchiveLog","#STP_DATACENTER_DB_01","2.AWS","0","0","0","0","0"
"AWS - Glacier","STGOBIP","Oracle RAC","STGOBIP","defaultBackupSet","ArchiveLog","#STP_DATACENTER_DB_02","2.AWS","0","0","0","0.004","0.003"
"AWS - Glacier","STGOBIP","Oracle RAC","STGOBIP","defaultBackupSet","ArchiveLog","_STP_DATACENTER_CLOUD_VAULT","Primary","0","0","0","0","0"
"DCCM - OnPremisses","STGOBIP","Oracle RAC","STGOBIP","defaultBackupSet","BASE","#STP_DATACENTER_DB_02","1.Primary","0","0","7.014","7.014","1.936"
"DCCM - OnPremisses","STGOBIP","Oracle RAC","STGOBIP","defaultBackupSet","ArchiveLog","#STP_DATACENTER_DB_01","1.Primary","0","0","0","0","0"
"DCCM - OnPremisses","STGOBIP","Oracle RAC","STGOBIP","defaultBackupSet","ArchiveLog","#STP_DATACENTER_DB_02","1.Primary","0","0","1.993","1.993","0.55"
"DCCM - OnPremisses","TBASRV0000451","Virtual Server in RJ2K12VCENTER01","VMware","defaultBackupSet","GSATRJ_VM_DT_HLM","#STP_DATACENTER_VM_01","Primary","0.017","0","0.067","0.067","0.012"
"DCCM - OnPremisses","TBASRV0000520","Virtual Server in RJ2K12VCENTER01","VMware","defaultBackupSet","GSATRJ_VM_DT_VOLACI","#STP_DATACENTER_VM_01","Primary","0.02","0","0.078","0.078","0.014"
"DCCM - OnPremisses","TBWDBS0000453","Virtual Server in RJ2K12VCENTER01","VMware","defaultBackupSet","GSATRJ_VM_DT_HLM","#STP_DATACENTER_VM_01","Primary","0.036","0","0.172","0.172","0.03"
"DCCM - OnPremisses","TBWSRV0000451","Virtual Server in RJ2K12VCENTER01","VMware","defaultBackupSet","GSATRJ_VM_DT_HLM","#STP_DATACENTER_VM_01","Primary","0.024","0","0.13","0.13","0.023"
"DCCM - OnPremisses","TBWSRV0000517","Virtual Server in RJ2K12VCENTER01","VMware","defaultBackupSet","GSATRJ_VM_DT_HLM","#STP_DATACENTER_VM_01","Primary","0.022","0","0.089","0.089","0.016"
"DCCM - OnPremisses","TBWSRV0000517","Virtual Server in RJ2K12VCENTER01","VMware","defaultBackupSet","GSATRJ_VM_DT_VOLACI","#STP_DATACENTER_VM_01","Primary","0","0","0.089","0.089","0.016"
"DCCM - OnPremisses","TBWSRV0000521","Virtual Server in RJ2K12VCENTER01","VMware","defaultBackupSet","GSATRJ_VM_DT_PROD008","#STP_DATACENTER_VM_01","Primary","0.022","0","0.112","0.112","0.02"
"DCCM - OnPremisses","template_2k16STD_052021","Virtual Server in SPPAVCSSR001.corp.tvglobo.com.br","VMware","defaultBackupSet","SP-Berrini","#STP_DATACENTER_VM_01","Primary","0.03","0","0","0","0"
"DCCM - OnPremisses","template_2k16STD_052021","Virtual Server in EGPAVCSSR001.corp.tvglobo.com.br","VMware","ESTUDIOS GLOBO","CORP","#STP_DATACENTER_VM_01","Primary","0.03","0","0","0","0"
"DCCM - OnPremisses","template_2k16STD_052021","Virtual Server in jbpavcssr006.corp.tvglobo.com.br","VMware","defaultBackupSet","BH-REGIONAIS","STP_TVGBH_VM","1.Primary","0.03","0","0","0","0"
"DCCM - OnPremisses","template_2k16STD_052021","Virtual Server in jbpavcssr006.corp.tvglobo.com.br","VMware","defaultBackupSet","DF-REGIONAIS","STP_TVGDF_VM","1.Primary","0.03","0","0","0","0"
"DCCM - OnPremisses","template_2k16STD_052021","Virtual Server in jbpavcssr006.corp.tvglobo.com.br","VMware","defaultBackupSet","PE-REGIONAIS","#STP_DATACENTER_VM_01","Primary","0.03","0","0","0","0"
"DCCM - OnPremisses","TesteVlanJB","Virtual Server in vcentercs.corp.tvglobo.com.br","VMware","defaultBackupSet","Cluster_PRDJB_CSPROD","#STP_DATACENTER_VM_01","Primary","0.013","0","0.053","0.053","0.009"
"DCCM - OnPremisses","TesteVlanLQ","Virtual Server in vcentercs.corp.tvglobo.com.br","VMware","defaultBackupSet","Cluster_PRDJB_CSPROD","#STP_DATACENTER_VM_01","Primary","0.013","0","0.053","0.053","0.009"
"DCCM - OnPremisses","TesteVLANProd","Virtual Server in vcenterment.servicos.corp.tvglobo.com.br","VMware","defaultBackupSet","vm-menor100GB_MAMEnt-CTRL-CLUSTER","#STP_DATACENTER_VM_01","Primary","0.021","0","0.042","0.042","0.007"
"DCCM - OnPremisses","TFAAPP0000454","Virtual Server in RJ2K12VCENTER01","VMware","defaultBackupSet","GSATRJ_VM_DT_HLM","#STP_DATACENTER_VM_01","Primary","0.007","0","0.03","0.03","0.005"
"DCCM - OnPremisses","TFAAPP0000515","Virtual Server in RJ2K12VCENTER01","VMware","defaultBackupSet","GSATRJ_VM_DT_HLM","#STP_DATACENTER_VM_01","Primary","0.011","0","0.046","0.046","0.008"
"DCCM - OnPremisses","TFAAPP0000515","Virtual Server in RJ2K12VCENTER01","VMware","defaultBackupSet","GSATRJ_VM_DT_VOLACI","#STP_DATACENTER_VM_01","Primary","0","0","0.046","0.046","0.008"
"DCCM - OnPremisses","TFASRV0000191","Virtual Server in RJ2K12VCENTER01","VMware","defaultBackupSet","GSATRJ_VM_DT_HLM","#STP_DATACENTER_VM_01","Primary","0.005","0","0.02","0.02","0.003"
"DCCM - OnPremisses","TFASRV0000438","Virtual Server in RJ2K12VCENTER01","VMware","defaultBackupSet","GSATRJ_VM_DT_PROD007","#STP_DATACENTER_VM_01","Primary","0.006","0","0.024","0.024","0.004"
"DCCM - OnPremisses","TFWAPP0000132","Virtual Server in RJ2K12VCENTER01","VMware","defaultBackupSet","GSATRJ_VM_DT_HLM","#STP_DATACENTER_VM_01","Primary","0.01","0","0.039","0.039","0.007"
"DCCM - OnPremisses","TFWSRV0000195","Virtual Server in RJ2K12VCENTER01","VMware","defaultBackupSet","GSATRJ_VM_DT_HLM","#STP_DATACENTER_VM_01","Primary","0.075","0","0.298","0.298","0.052"
"DCCM - OnPremisses","TFWSRV0000367","Virtual Server in RJ2K12VCENTER01","VMware","defaultBackupSet","GSATRJ_VM_DT_HLM","#STP_DATACENTER_VM_01","Primary","0.015","0","0.061","0.061","0.011"
"DCCM - OnPremisses","TFWSRV0000380","Virtual Server in PFXAPP0000330","Nutanix AHV","VIRTUAL MACHINE","NUTANIX_AHV","#STP_DATACENTER_VM_01","Primary","0.015","0","0.074","0.074","0.013"
"DCCM - OnPremisses","TFWSRV0000402","Virtual Server in RJ2K12VCENTER01","VMware","defaultBackupSet","GSATRJ_VM_DT_PROD004","#STP_DATACENTER_VM_01","Primary","0.03","0","0.15","0.15","0.026"
"DCCM - OnPremisses","TFWSRV0000438","Virtual Server in RJ2K12VCENTER01","VMware","defaultBackupSet","GSATRJ_VM_DT_HLM","#STP_DATACENTER_VM_01","Primary","0.034","0","0.158","0.158","0.028"
"DCCM - OnPremisses","TFWSRV0000452","Virtual Server in RJ2K12VCENTER01","VMware","defaultBackupSet","GSATRJ_VM_DT_HLM","#STP_DATACENTER_VM_01","Primary","0.035","0","0.168","0.168","0.029"
"DCCM - OnPremisses","TFWSRV0000493","Virtual Server in RJ2K12VCENTER01","VMware","defaultBackupSet","GSATRJ_VM_DT_PROD008","#STP_DATACENTER_VM_01","Primary","0.024","0","0.165","0.165","0.029"
"DCCM - OnPremisses","TFWSRV0000495","Virtual Server in RJ2K12VCENTER01","VMware","defaultBackupSet","GSATRJ_VM_DT_HLM","#STP_DATACENTER_VM_01","Primary","0.039","0","0.154","0.154","0.027"
"DCCM - OnPremisses","TFWSRV0000495","Virtual Server in RJ2K12VCENTER01","VMware","defaultBackupSet","GSATRJ_VM_DT_VOLACI","#STP_DATACENTER_VM_01","Primary","0","0","0.154","0.154","0.027"
"DCCM - OnPremisses","TMPL_2008R2","Virtual Server in PFXAPP0000330","Nutanix AHV","VIRTUAL MACHINE","NUTANIX_AHV","#STP_DATACENTER_VM_01","Primary","0.046","0","0.24","0.24","0.042"
"DCCM - OnPremisses","TMWSRV0000133","Virtual Server in RJ2K12VCENTER01","VMware","defaultBackupSet","GSATRJ_VM_DT_HLM","#STP_DATACENTER_VM_01","Primary","0.013","0","0.051","0.051","0.009"
"DCCM - OnPremisses","TMWSRV0000134","Virtual Server in RJ2K12VCENTER01","VMware","defaultBackupSet","GSATRJ_VM_DT_HLM","#STP_DATACENTER_VM_01","Primary","0.009","0","0.035","0.035","0.006"
"DCCM - OnPremisses","TMXAPP0000500","Virtual Server in RJ2K12VCENTER01","VMware","defaultBackupSet","GSATRJ_VM_DT_VOLACI","#STP_DATACENTER_VM_01","Primary","0.006","0","0.052","0.052","0.009"
"DCCM - OnPremisses","TMXSRV0000455","Virtual Server in RJ2K12VCENTER01","VMware","defaultBackupSet","GSATRJ_VM_DT_PROD007","#STP_DATACENTER_VM_01","Primary","0.004","0","0.014","0.014","0.003"
"DCCM - OnPremisses","turbonomic_2-opsmgr-6.0.14","Virtual Server in RJ2K12VCENTER01","VMware","defaultBackupSet","GSATRJ_VM_DT_PROD005","#STP_DATACENTER_VM_01","Primary","0.019","0","0.132","0.132","0.023"
"DCCM - OnPremisses","TVXSRV0000001","Virtual Server in RJ2K12VCENTER01","VMware","defaultBackupSet","GSATRJ_VM_DT_HLM","#STP_DATACENTER_VM_01","Primary","0.042","0","0.277","0.277","0.048"
"DCCM - OnPremisses","vAD Eng","Virtual Server in vcenterment.servicos.corp.tvglobo.com.br","VMware","defaultBackupSet","vm-entre100e400_MAMEnt-CTRL-CLUSTER","#STP_DATACENTER_VM_01","Primary","0.046","0","0.128","0.128","0.022"
"DCCM - OnPremisses","VDI-W10-CORP001","Virtual Server in PFXAPP0000330","Nutanix AHV","VIRTUAL MACHINE","NUTANIX_AHV","#STP_DATACENTER_VM_01","Primary","0","0","0","0","0"
"DCCM - OnPremisses","VDI-W10-CORP002","Virtual Server in PFXAPP0000330","Nutanix AHV","VIRTUAL MACHINE","NUTANIX_AHV","#STP_DATACENTER_VM_01","Primary","0","0","0","0","0"
"DCCM - OnPremisses","VDI-W10-CORP003","Virtual Server in PFXAPP0000330","Nutanix AHV","VIRTUAL MACHINE","NUTANIX_AHV","#STP_DATACENTER_VM_01","Primary","0","0","0","0","0"
"DCCM - OnPremisses","VDI-W10-CORP004","Virtual Server in PFXAPP0000330","Nutanix AHV","VIRTUAL MACHINE","NUTANIX_AHV","#STP_DATACENTER_VM_01","Primary","0","0","0","0","0"
"DCCM - OnPremisses","VDI-W10-CORP005","Virtual Server in PFXAPP0000330","Nutanix AHV","VIRTUAL MACHINE","NUTANIX_AHV","#STP_DATACENTER_VM_01","Primary","0","0","0","0","0"
"DCCM - OnPremisses","VDI-W10-CORP006","Virtual Server in PFXAPP0000330","Nutanix AHV","VIRTUAL MACHINE","NUTANIX_AHV","#STP_DATACENTER_VM_01","Primary","0","0","0","0","0"
"DCCM - OnPremisses","VDI-W10-CORP007","Virtual Server in PFXAPP0000330","Nutanix AHV","VIRTUAL MACHINE","NUTANIX_AHV","#STP_DATACENTER_VM_01","Primary","0","0","0","0","0"
"DCCM - OnPremisses","VDI-W10-CORP008","Virtual Server in PFXAPP0000330","Nutanix AHV","VIRTUAL MACHINE","NUTANIX_AHV","#STP_DATACENTER_VM_01","Primary","0","0","0","0","0"
"DCCM - OnPremisses","VDI-W10-CORP009","Virtual Server in PFXAPP0000330","Nutanix AHV","VIRTUAL MACHINE","NUTANIX_AHV","#STP_DATACENTER_VM_01","Primary","0","0","0","0","0"
"DCCM - OnPremisses","VDI-W10-CORP010","Virtual Server in PFXAPP0000330","Nutanix AHV","VIRTUAL MACHINE","NUTANIX_AHV","#STP_DATACENTER_VM_01","Primary","0","0","0","0","0"
"DCCM - OnPremisses","VDI-W10-CORP011","Virtual Server in PFXAPP0000330","Nutanix AHV","VIRTUAL MACHINE","NUTANIX_AHV","#STP_DATACENTER_VM_01","Primary","0","0","0","0","0"
"DCCM - OnPremisses","VDI-W10-CORP012","Virtual Server in PFXAPP0000330","Nutanix AHV","VIRTUAL MACHINE","NUTANIX_AHV","#STP_DATACENTER_VM_01","Primary","0","0","0","0","0"
"DCCM - OnPremisses","VDI-W10-CORP013","Virtual Server in PFXAPP0000330","Nutanix AHV","VIRTUAL MACHINE","NUTANIX_AHV","#STP_DATACENTER_VM_01","Primary","0","0","0","0","0"
"DCCM - OnPremisses","VDI-W10-CORP014","Virtual Server in PFXAPP0000330","Nutanix AHV","VIRTUAL MACHINE","NUTANIX_AHV","#STP_DATACENTER_VM_01","Primary","0","0","0","0","0"
"DCCM - OnPremisses","VDI-W10-CORP015","Virtual Server in PFXAPP0000330","Nutanix AHV","VIRTUAL MACHINE","NUTANIX_AHV","#STP_DATACENTER_VM_01","Primary","0","0","0","0","0"
"DCCM - OnPremisses","VDI-W10-CORP016","Virtual Server in PFXAPP0000330","Nutanix AHV","VIRTUAL MACHINE","NUTANIX_AHV","#STP_DATACENTER_VM_01","Primary","0","0","0","0","0"
"DCCM - OnPremisses","VDI-W10-CORP017","Virtual Server in PFXAPP0000330","Nutanix AHV","VIRTUAL MACHINE","NUTANIX_AHV","#STP_DATACENTER_VM_01","Primary","0","0","0","0","0"
"DCCM - OnPremisses","VDI-W10-CORP018","Virtual Server in PFXAPP0000330","Nutanix AHV","VIRTUAL MACHINE","NUTANIX_AHV","#STP_DATACENTER_VM_01","Primary","0","0","0","0","0"
"DCCM - OnPremisses","VDI-W10-CORP019","Virtual Server in PFXAPP0000330","Nutanix AHV","VIRTUAL MACHINE","NUTANIX_AHV","#STP_DATACENTER_VM_01","Primary","0","0","0","0","0"
"DCCM - OnPremisses","VDI-W10-CORP020","Virtual Server in PFXAPP0000330","Nutanix AHV","VIRTUAL MACHINE","NUTANIX_AHV","#STP_DATACENTER_VM_01","Primary","0","0","0","0","0"
"DCCM - OnPremisses","VDI-W10-CORP021","Virtual Server in PFXAPP0000330","Nutanix AHV","VIRTUAL MACHINE","NUTANIX_AHV","#STP_DATACENTER_VM_01","Primary","0","0","0","0","0"
"DCCM - OnPremisses","VDI-W10-CORP022","Virtual Server in PFXAPP0000330","Nutanix AHV","VIRTUAL MACHINE","NUTANIX_AHV","#STP_DATACENTER_VM_01","Primary","0","0","0","0","0"
"DCCM - OnPremisses","VDI-W10-CORP023","Virtual Server in PFXAPP0000330","Nutanix AHV","VIRTUAL MACHINE","NUTANIX_AHV","#STP_DATACENTER_VM_01","Primary","0","0","0","0","0"
"DCCM - OnPremisses","VDI-W10-CORP024","Virtual Server in PFXAPP0000330","Nutanix AHV","VIRTUAL MACHINE","NUTANIX_AHV","#STP_DATACENTER_VM_01","Primary","0","0","0","0","0"
"DCCM - OnPremisses","VDI-W10-CORP025","Virtual Server in PFXAPP0000330","Nutanix AHV","VIRTUAL MACHINE","NUTANIX_AHV","#STP_DATACENTER_VM_01","Primary","0","0","0","0","0"
"DCCM - OnPremisses","VDI_ADMIN_1653_M","Virtual Server in PFXAPP0000330","Nutanix AHV","VIRTUAL MACHINE","NUTANIX_AHV","#STP_DATACENTER_VM_01","Primary","0.023","0","0.106","0.106","0.019"
"DCCM - OnPremisses","VDI_Clone_1632_TMP","Virtual Server in PFXAPP0000330","Nutanix AHV","VIRTUAL MACHINE","NUTANIX_AHV","#STP_DATACENTER_VM_01","Primary","0.026","0","0.116","0.116","0.02"
"DCCM - OnPremisses","VDI_CORP","Virtual Server in PFXAPP0000330","Nutanix AHV","VIRTUAL MACHINE","NUTANIX_AHV","#STP_DATACENTER_VM_01","Primary","0","0","0","0","0"
"DCCM - OnPremisses","VDI_CORP_1632_Expand","Virtual Server in PFXAPP0000330","Nutanix AHV","VIRTUAL MACHINE","NUTANIX_AHV","#STP_DATACENTER_VM_01","Primary","0.06","0","0.282","0.282","0.049"
"DCCM - OnPremisses","VDI_DEV_1651_M","Virtual Server in PFXAPP0000330","Nutanix AHV","VIRTUAL MACHINE","NUTANIX_AHV","#STP_DATACENTER_VM_01","Primary","0.035","0","0.156","0.156","0.027"
"DCCM - OnPremisses","VDI_ENG_1649_H","Virtual Server in PFXAPP0000330","Nutanix AHV","VIRTUAL MACHINE","NUTANIX_AHV","#STP_DATACENTER_VM_01","Primary","0.023","0","0.109","0.109","0.019"
"DCCM - OnPremisses","VDI_PADRAO_1632_M","Virtual Server in PFXAPP0000330","Nutanix AHV","VIRTUAL MACHINE","NUTANIX_AHV","#STP_DATACENTER_VM_01","Primary","0.04","0","0.2","0.2","0.035"
"DCCM - OnPremisses","VDI_SUPORTE_1648_M","Virtual Server in PFXAPP0000330","Nutanix AHV","VIRTUAL MACHINE","NUTANIX_AHV","#STP_DATACENTER_VM_01","Primary","0.023","0","0.106","0.106","0.019"
"DCCM - OnPremisses","VDI_TREIN_1654","Virtual Server in PFXAPP0000330","Nutanix AHV","VIRTUAL MACHINE","NUTANIX_AHV","#STP_DATACENTER_VM_01","Primary","0.017","0","0.078","0.078","0.014"
"DCCM - OnPremisses","VDICANAISM01","Virtual Server in PFXAPP0000330","Nutanix AHV","VIRTUAL MACHINE","NUTANIX_AHV","#STP_DATACENTER_VM_01","Primary","0.021","0","0.096","0.096","0.017"
"DCCM - OnPremisses","VDICRPT000A","Virtual Server in PFXAPP0000330","Nutanix AHV","VIRTUAL MACHINE","NUTANIX_AHV","#STP_DATACENTER_VM_01","Primary","0.001","0","0.003","0.003","0.001"
"DCCM - OnPremisses","VDIDEVOTH001","Virtual Server in PFXAPP0000330","Nutanix AHV","VIRTUAL MACHINE","NUTANIX_AHV","#STP_DATACENTER_VM_01","Primary","0","0","0.001","0.001","0"
"DCCM - OnPremisses","VDIDEVOTH002","Virtual Server in PFXAPP0000330","Nutanix AHV","VIRTUAL MACHINE","NUTANIX_AHV","#STP_DATACENTER_VM_01","Primary","0","0","0.001","0.001","0"
"DCCM - OnPremisses","VDIDEVOTHH01","Virtual Server in PFXAPP0000330","Nutanix AHV","VIRTUAL MACHINE","NUTANIX_AHV","#STP_DATACENTER_VM_01","Primary","0.001","0","0.017","0.017","0.003"
"DCCM - OnPremisses","VDIDEVOTHH02","Virtual Server in PFXAPP0000330","Nutanix AHV","VIRTUAL MACHINE","NUTANIX_AHV","#STP_DATACENTER_VM_01","Primary","0.002","0","0.017","0.017","0.003"
"DCCM - OnPremisses","VDITRE001","Virtual Server in PFXAPP0000330","Nutanix AHV","VIRTUAL MACHINE","NUTANIX_AHV","#STP_DATACENTER_VM_01","Primary","0.008","0","0.034","0.034","0.006"
"DCCM - OnPremisses","VDITRE002","Virtual Server in PFXAPP0000330","Nutanix AHV","VIRTUAL MACHINE","NUTANIX_AHV","#STP_DATACENTER_VM_01","Primary","0.004","0","0.017","0.017","0.003"
"DCCM - OnPremisses","VDITRE003","Virtual Server in PFXAPP0000330","Nutanix AHV","VIRTUAL MACHINE","NUTANIX_AHV","#STP_DATACENTER_VM_01","Primary","0.004","0","0.017","0.017","0.003"
"DCCM - OnPremisses","VDITRE004","Virtual Server in PFXAPP0000330","Nutanix AHV","VIRTUAL MACHINE","NUTANIX_AHV","#STP_DATACENTER_VM_01","Primary","0.004","0","0.018","0.018","0.003"
"DCCM - OnPremisses","VDITRE005","Virtual Server in PFXAPP0000330","Nutanix AHV","VIRTUAL MACHINE","NUTANIX_AHV","#STP_DATACENTER_VM_01","Primary","0.004","0","0.018","0.018","0.003"
"DCCM - OnPremisses","VDITRET001","Virtual Server in PFXAPP0000330","Nutanix AHV","VIRTUAL MACHINE","NUTANIX_AHV","#STP_DATACENTER_VM_01","Primary","0.001","0","0.003","0.003","0"
"DCCM - OnPremisses","VDITRET002","Virtual Server in PFXAPP0000330","Nutanix AHV","VIRTUAL MACHINE","NUTANIX_AHV","#STP_DATACENTER_VM_01","Primary","0.007","0","0.034","0.034","0.006"
